Text,Year,Month,Date,Ticker,Quarter
"Tim, can you comment on the price elasticity of demand at the high end for iPhones, if that was in line with your expectations? Do you have a preference for unit growth versus ASP growth when it comes to maximizing the gross profit dollar growth? And I have a follow-up for Luca, please.",2018,May,1,AAPL,Q2
"We price for the value that we're delivering. And iPhone X is the most innovative product on the market, and as I've said a few times, we have -- they're sort of jam-packed with technologies that really set up the smartphone for the next decade. And so that's how we priced it. We were surprised somewhat that through all of this period of time that the iPhone X winds up at the most selling -- most popular for every week of the time since the launch, and so that's, I think, a powerful point. And it's #1 in China, which is another powerful point. And so obviously, at some point, if those technologies move to lower price points and that -- there's probably more unit demand. But the way we think about it is trying to price a reasonable price for the value that we deliver, and I feel that we did that.",2018,May,1,AAPL,Q2
"And Luca, your gross margins have been very robust despite the headwinds that you absorbed on commodities, which you quantified, and frankly, also from the FX hedges that are limiting some of the FX upside that a lot of other companies are seeing. So as you -- one, when do you expect these to turn into tailwinds? And when they do turn into tailwinds, do you -- would you consider reinvesting some of those into pricing? Or would you -- like should we think about you flowing those through to the bottom line?",2018,May,1,AAPL,Q2
"Well, Wamsi, I think let me start with where we are right now. I think you're right. I think we've been able to navigate a difficult foreign exchange environment for a number of years. And now as you know, because we have this hedging program, as the dollar has weakened a bit in recent months, although during the last week, it actually started to turn the other way again, we've got the hedging program that works both ways. And also on the memory front, we feel that for NAND, we're going to be turning the corner very soon. For DRAM, we also think that we are near the peak, possibly at the end of this year. And so that should provide some level of stability. As I said earlier this year, I think we are experiencing in total a more difficult cost environment. And so hopefully, that can turn into a positive for us. At the same time, it's very difficult for me to give you an indication of what is going to happen in the future because every product cycle is different, and as you know, we don't provide guidance past the current quarter. There are some elements that we understand quite well and we tend to manage well over the course of the cycle, for example, our cost structures that we are able to manage during -- throughout the year. But there are also elements that are not entirely under our control like foreign exchange. And the mix of products and services that we sell to our customers also has an impact on the overall gross margin. Our primary consideration is always around maximizing gross margin dollars, and that is the approach that we take around, for example, pricing decisions.",2018,May,1,AAPL,Q2
"And I'll ask actually both my questions at the same time, one for Tim and one for Luca. Tim, strategically, when we talk to investors, they often say, ""Oh, iPhone market is saturated. There's not much room for growth."" Yet when we do our analysis, we kind of still see emerging markets like India and all those still a growth. When you think about India and those markets, do you kind of believe that some of those markets could get to much higher or a more normalized market share that you have in some of the developing countries over time? And can you talk a little bit about some of those efforts you may be doing? And then, Luca, the question for you is about the gross margin. When we think about if component prices start to stabilize, seeing how Apple Services have been so successful and accretive to margins, should we start to look for some potential margin -- gross margin upside, again, should components stabilize?",2018,May,1,AAPL,Q2
"Yes. Jim, thanks for the question. In terms of the -- let me address the smartphone market a bit, and then I'll mention iPhone. In terms of the market in general, if you look at last year, which was the last data point we have on the full market, was -- there were still 0.5 billion feature phones sold in the world. Now many of those were sold into emerging markets, not all of them but many of them, and we still believe that, over time, every phone sold will be a smartphone. And so it seems to us that with that many feature phones being sold, that's a pretty big opportunity. In terms of the iPhone itself, even though we sell quite a few phones across the course of a year, our market share globally is low compared to the -- our sales are low compared to the full market of smartphones. And so the -- our task is to convince people that currently -- or have another type of phone to switch while really taking care of people that have an iPhone so that they choose, when they elect to buy another phone, that they buy another iPhone. And so we spend quite a bit of time on that as you might guess. I do think that India -- India is the third largest smartphone market in the world. There's obviously huge opportunities there for us, and we have extremely large share in that market overall. And so we're putting a lot of energy there and working with the carriers in that market. And they're investing enormously on the LTE networks, and the infrastructure has come quite a way since we began to put a lot of energy in there because of their leadership and so forth. And so I do think -- I don't buy the view that the market's saturated. I don't see that from a market point of view or -- and certainly not from an iPhone point of view. I think the smartphone market is sort of like the best market for a consumer product company in the history of the world. And so that's how I feel about it. It's a terrific market, and we're very happy to be a part of it.",2018,May,1,AAPL,Q2
"Jim, on the gross margin side, I think I'll repeat what I said earlier, but we -- you're right. Our Services business, and I've said it in the past, is accretive to company margins, and so as we're able to grow the Services business, that should provide a positive, a tailwind. At the same time, within the Services portfolio that we have, we have services that have different levels of profitability, so we also need to take into account the mix of services that we're going to be selling. At a macro level, because about 2/3 of our company is outside the United States, a weak dollar is a positive for our gross margins. A strong dollar, as it's been during the last 4 years, has been a bit of a headwind for the company. We try to make it more stable through the hedging program. And in general, when we look at our process to innovate our products, typically, when we launch a new product, that product tends to have a higher cost structure than the product it replaces. And so that is something that we need to work through every time we launch a new product, and we have a pretty good track record and history of taking those cost structures down over time. So we need to balance all these different elements. I think we've done a pretty remarkable job during the last several years at managing all these different variables and coming up with a level of gross margins that we think is really good for investors. And certainly, it is our plan to continue to manage them that way, but it's very difficult for me to give you a prediction of where gross margins are going to be 6 months or 12 months from now.",2018,May,1,AAPL,Q2
"A replay of today's call will be available for 2 weeks on Apple podcast as a webcast on apple.com/investor and via telephone. And the numbers for the telephone replay are (888) 203-1112 or (719) 457-0820, and please enter confirmation code 5253762. These replays will be available by approximately 5 p.m. Pacific Time today.
Members of the press with additional questions can contact Kristin Huguet at (408) 974-2414. Financial analysts can contact Matt Blake or me with additional questions. Matt is at (408)  974-7406, and I'm at (408) 974-5420. Thanks again for joining us.",2018,May,1,AAPL,Q2
"Ladies and gentlemen, that does conclude today's presentation. We do thank everyone for your participation, and you may now disconnect.",2018,May,1,AAPL,Q2
"Good afternoon and congratulations. Tim, now that we're a month in the iPhone 7, are you seeing anything measurable in terms of the growing trend of annual upgrades?   Second is, historically in terms of new product categories, you have always looked for you unique advantage before getting into a segment.  And, I'm curious about the car. There are a lot of rumors out there and would like your perspective on how you think about an advantage that Apple could add in the auto space?  ",2016,Oct,25,AAPL,Q4
"In terms of iPhone 7, Gene, the carriers that had upgrade plans, the information that we have from them is that the demand is very robust. But, from a worldwide point of view, the truth is that demand is outstripping supply in the vast majority of places, particularly on the iPhone 7 Plus. And so, it's -- we're in a situation at the moment, it's difficult in the early weeks to be able to differentiate. But, on an anecdotal basis, it's clear the upgrade programs are a win. 
I can't speak about rumors, but as you know, we look for ways that we can improve the experience and the customers' experience on different sets of products, and we're always looking at new things.  The car space, in general, is an area that it's clear that there's a lot of technologies that will either become available or will be able to revolutionize the car experience. So, it's interesting from that point of view, but certainly nothing to announce today. ",2016,Oct,25,AAPL,Q4
"Just one quick follow-up in terms of the supply. Do you think we'll be at equilibrium by the end of the quarter, for iPhone supply? ",2016,Oct,25,AAPL,Q4
"It's hard to say. I believe that on iPhone 7, we will. On iPhone 7 Plus, I'm not sure. I wouldn't say yes at this point because the underlying demand looks extremely strong on both products, but particularly on the iPhone 7 Plus versus our forecast going into the product launch. 

Thanks. Good afternoon.  Luca, can you help us understand what's embedded in revenue guidance for the extra week as well as any rebuilding of channel inventory, given all the major products are running below target. Just trying to get at whether you see revenue, and in particular, iPhone growth year on year on more of a sell-out basis when you adjust for those two factors. And then, I have a follow-up. ",2016,Oct,25,AAPL,Q4
"Sure. Let me say a few things on the 14th week and revenue outlook for the December quarter. Keep in mind that the December quarter a year ago for us was an all-time quarterly revenue record. 
We think we can grow this year. As Tim said, the interest from customers on iPhone 7 and 7 Plus is very strong. The strength of our services business, you've seen we've grown 24% in September. We think we can continue to grow very well into the December quarter. 
You mentioned the 14th week and the few extra days do help us this quarter, but I think it's important to keep in mind that there are other factors that go and offset these extra few days. As you know, the launch timing of the new iPhone is different this year. We had the first nine days of sales this year hit Q4. There were only two days last year. So, the cadence has moved more towards Q4 this year versus Q1 last year. As you know, we increased iPhone channel inventory by 3.3 million units in the first quarter of 2016. 
As Tim said, we are very supply-constrained on iPhone 7 Plus this year. We are simply more supply-constrained this year than we were a year ago. And then, keep in mind there were a couple of things that affected compare as well, which is the fact that a year ago we had an award for a patent infringement of $548 million which is obviously a one-off item that is not going to repeat this year.  And, also, the foreign exchange environment remains difficult, and we expect FX to be about $650 million headwind on a year-over-year basis into the December quarter. 
So, I hope that gives you a bit of a sense that when you take into account all these factors, we believe that this is a good guidance for the December quarter. ",2016,Oct,25,AAPL,Q4
"That's great color. Thank you for that. Follow-up for Tim. What should we read into the fact that R&D has more than doubled over the past three years, while sales growth was one-fifth of that. Are R&D investments just less efficient than they were in the Company's history?  Or, should we think about that as incremental spend for products that haven't yet come to market? ",2016,Oct,25,AAPL,Q4
"There's clearly some amount of R&D that are on products that today are in the development phase that have not reached the market. And so, that's a part of it. 
We feel really great about the things that we've got. We've also put a lot of emphasis on our services business as well and on making the ecosystem even better. And so, we're very much -- we're confidently investing in the future, and that's the reason you see the R&D spend increasing. ",2016,Oct,25,AAPL,Q4
"Thank you very much. A couple of questions. The first, Tim, can you talk a bit more about China?  Just how you're thinking about it?  Where you're seeing pressure? I know you mentioned that you expect to see a significant rebound during the first quarter.  But, what are your customers telling you about the demand in China? ",2016,Oct,25,AAPL,Q4
"It's a good question, Shannon. So, to back up from our results for the quarter, the 90-day clock and look at the full year of 2016.  We were down 17% compared to the FY15 which was up 84% from the previous year. So, if you look at 2014 to 2016, the revenue grew 52%, and the CAGR was 23% which really are pretty good results. 
Also, as you probably know, the FY16 performance was hurt by the devaluation of the currency which affected it about 3%. So, the underlying business performance was 14% down.  And so, why was it down? There's lots of reasons, but the largest one in our view is that when you look at what happened in 2015 in China, we had a surge of upgraders that came into the market for the iPhone 6 or iPhone 6 Plus, and the upgrade rate increased relatively more in Greater China than elsewhere around the world. 
And so, when that upgrade rate in FY16 returned to a more normal upgrade rate, which would be akin to what we saw with the iPhone 5S [as a point], it had further to fall. So, that's the main reason in our view that you see a difference. 
Now, that spun or created another issue for us because we didn't forecast that accurately. So, in Q1 of last year, we put in too much channel inventory and had been resetting the channel inventory over the few quarters that came beyond it or came after it. So, those two issues, which really the main one is really the first one and the second one was a symptom of it, are in our views the main issue. 
Now, looking forward, the response to the iPhone 7 and 7 Plus has been very positive. It's very hard to gauge demand, as you know, when you're selling everything you're making. And so, we'll find out more through the quarter, but we're confident enough to give you guidance that we're returning to growth this quarter which obviously feels very good for us. 
And, from a longer term point of view, out of the 90-day clocks and so forth, we are very bullish on China. We continue to see a middle class that is booming there. There might be some sort of a new normal in the economy, but a new normal there is still a good growth rate. And so, with the number of middle class -- people growing into the middle class and the LTE adoption rate being still fairly low, around 45%, 50% or so, then I think we continue to have a really good opportunity there. And so, we continue to focus significantly in China. ",2016,Oct,25,AAPL,Q4
"Great. Thank you. And then, can you talk a bit about acquisitions. I don't mean like the smaller ones that you've done at a normal cadence, but there was clearly a fairly large one announced at least this week in the content world.  And, especially if you find a way to have [cash] repatriation of some of the cash at a low tax rate possibly with the next administration.  So, just if you can give an overall view of how you think about acquisitions that might be a little bit larger than normal?  ",2016,Oct,25,AAPL,Q4
"We're open to acquisitions of any size that are of strategic value where we can deliver better products to our customers and innovate more. And so, we look at a whole variety of companies, and based on that, we choose whether to move forward or not. But, we're definitely open, and we definitely look. ",2016,Oct,25,AAPL,Q4
"Yes, thank you. I have a question and a follow-up, please. I guess a cynic could say Apple is benefiting from an extra week this quarter and is benefiting from Samsung being in complete disarray.  And yet, from your guidance, it's unclear that iPhone unit growth will be up or certainly not up more than low single digits implied from your guidance. And, I appreciate some of the issues around channel inventory build and the timing of the launch. 
But, if I just stand back from that and say you have terrific new products.  Your major competitor is laying down.  You have an enormous -- you have a significant contribution from an extra week, arguably, 7% or 8%, and yet the iPhone growth is sort of flattish.  What does that really say about how investors should think about iPhone on a sustained basis growing forward?  And, is it reasonable to think that this is an ongoing, growing business for the Company? ",2016,Oct,25,AAPL,Q4
"Toni, let me take this one. I think you mentioned a number of the things that are affecting us in the December quarter, and I went through them with Katy just a few minutes ago. 
You're right.  We've got an extra few days. You know very well the launch timing is different. You know that we increased iPhone channel inventory by 3.3 million units a year ago. I mentioned two issues that affect us, the one-timer from a year ago that you obviously need to exclude from the compare and the FX that is the reality of our business right now. 
But, maybe the most important element of this is the fact that we are supply-constrained on 7 and 7 Plus. And so, when you talk about other competitors, it's not particularly relevant to us right now because we are selling everything that we can produce. And so, when we look at all these things in its totality, we think that for the total Company, of course, we believe that revenue is going to grow.  You know that we don't get into specific product from a unit standpoint giving guidance. And so, we feel very confident about the trajectory for the Company and for iPhone going forward. ",2016,Oct,25,AAPL,Q4
"Tim, if I could ask you one, please. You've talked in the past about television being an area of intense interest. I was wondering if you could reaffirm that statement? Is that still the case? 
And then, additionally, given what's happening with acquisitions, how broadly you think about the role of content?  Apple has started creating on a very limited scale some of its own content, and whether you think content creation and ownership is important to Apple?  Or, whether Apple ultimately sees its place in the value chain as being more around ecosystem and distribution? ",2016,Oct,25,AAPL,Q4
"I would confirm that television has intense interest with me and many other people here. In terms of owning content and creating content, we have started with focusing on some original content as you point out. We've got a few things going there that we talked about. And, I think it's a great opportunity for us, both from a creation point of view and an ownership point of view. And so, it is an area that we're focused on. ",2016,Oct,25,AAPL,Q4
"Thank you. I have a question for Luca, and then one for Tim as well. Luca, I wanted to dig into the services business a bit more. As you pointed out, it accelerated again to 24%. How does that compare to the pace of growth of the installed base, just to help us decouple how much of it is consumption-driven on a per-user basis versus the base as a whole? ",2016,Oct,25,AAPL,Q4
"Simona, the installed base number is something that we talk about periodically. Last time we talked about it was in the January call. It is growing. Our installed base is growing very well which is very important for us. It's growing on all major products, and it's growing, of course, in total. 
When you look at our services revenue, the growth of the services revenues has been accelerating during the course of the year. During a period when, as you know, our revenue came down slightly. So, what that means in practice is that what we are seeing with our customers that consume our services is that the people that are actually taking advantage of our services, over time, they tend to spend more and more on our services. 
We've got customers who are very engaged with our products. They're very loyal, and so you see this upward trajectory of our services business. It's not only with the App store but several categories that are growing very well for us. Tim mentioned Apple Music, but we've got other parts of the business that continue to do well. Even as I said, during a period of time when our sales have come down a bit. ",2016,Oct,25,AAPL,Q4
"Thank you. And then, Tim, we've seen an increasing focus on artificial intelligence both in smartphones like the new Pixel from Google, but also in some of the home assistants like the Amazon Echo.  And, you have obviously had Siri for a while as well. But, I just am curious how you think about balancing AI with your focus on privacy. Also, how important it is to have a dedicated home assistant versus just having the phone as the home assistant?  ",2016,Oct,25,AAPL,Q4
"I think that, to answer your second question first, I think that most people would like an assistant with them all the time. And, we live in a mobile society. People are constantly moving from home to work and to other things that they may be doing. And so, the advantage of having an assistant on your phone is it's with you all the time. That doesn't say that there's not a nice market for a home one. I'm not making that point. 
I'm just saying on a balanced point of view I think the usage of one on the phone will likely be much greater. In fact, you can just look at Siri today, and this is now accelerating with iOS 10 and the Mac. But, we've been getting 2 billion requests a week for Siri. 
And so, it's very large, and to the best of our knowledge, we've shipped more assisted, enabled devices than probably anyone out there. Our focus is on this worldwide. And so, it's not only a US focus, but we want to deliver a great experience around the world and deliver globally.  So, we've put a lot of the energy into doing that. 
In terms of the balance between privacy and AI, this is a long conversation.  But, at a high level, I think it's a false tradeoff that people would like you to believe that you have to give up privacy in order to have AI do something for you. We don't buy that. It may take a different kind of work. It might take more thinking. But, I don't think we should throw our privacy away. 
It's like the age-old argument about privacy versus security. We should have both. It shouldn't be making a choice. And so, that at a high level is how we see it. ",2016,Oct,25,AAPL,Q4
"Thank you very much. Luca, I wanted to ask you about the total deferred revenue, which was down about $1.3 billion in June, and down I think another $400 million in September. Those are rather large declines even given the fact that your units are coming down, and you had the accounting change back in September. Could you talk about some of the drivers of that, and what you might expect going forward? ",2016,Oct,25,AAPL,Q4
"Steve, you mentioned by far the largest driver. The largest driver is the fact that we made the change, an accounting change to our ESPs exactly a year ago. So, we are lapping the year where you see the effect. I think you're not going to see the same thing going forward. 
And then, we tend to defer some revenue on some other categories like, for example, gift cards or some AppleCare. But, in general, by far the largest element is the change in ESPs. I don't think you're going to see the same impact going forward. ",2016,Oct,25,AAPL,Q4
"Okay. Thank you. And then Tim, some investors are antsy that Apple has not acquired new profit pools or introduced a financially material new product in recent years. The question is, A, does Apple today have a grand strategy for what you want to do?  I know you won't tell us what it is. But, do you know what you want to do over the next three to maybe five years?  Or, is it more a read the market and quickly react? 
B, do you have any sense, we're kind of in a gap period where the technology and arguably what we've called the next job to be done haven't yet aligned?  So, maybe in a couple years, we will see this flurry of new products, and it will sort of match what people want to do but it's not quite here yet?  ",2016,Oct,25,AAPL,Q4
"We have the strongest pipeline that we've ever had, and we're really confident about the things in it. But, as usual, we're not going to talk about what's in it. ",2016,Oct,25,AAPL,Q4
"But, in terms of your approach, I guess, to new products.  Do you have a strong sense of where technology is going?  Where you're going to play?  Or, is it still enough up in the air that you're willing to react fairly quickly which arguably your organization allows you to do for the size of the Company you are. ",2016,Oct,25,AAPL,Q4
"We have a strong sense of where things go, and we're very agile to shift as we need to. ",2016,Oct,25,AAPL,Q4
"Thank you. So, Tim and Luca, you saw that you could raise the ASP on the iPhone 7 Plus by $20, and you're completely sold out. So, clearly this device plays a central role in our lives, so much that owners probably look at that incremental cost as a great tradeoff to get the best device out there. 
As you see more and more features being added into iPhones, do you conceptually expect that you're anywhere close to the point where raising ASPs further would be net-disruptive to demand?  Or, do you see more room to raise ASPs over time as you add incremental features.  And, I have a follow-up. ",2016,Oct,25,AAPL,Q4
"With the iPhone 7 Plus, we've put an incredible amount of innovation into the camera and the overall photo experience, and customers are obviously using that and have discovered that they love it. So, we're getting an incredible amount of feedback there. We also get incredible feedback on the iPhone 7. 
But, the mix that we projected on an iPhone 7 Plus is short of what the reality is. So, we are chasing supply there. In terms of the ASP, the way we think about it is we want to charge a fair price. And so, we don't want to charge more than that, and we think it's worth being fair. And so, that's how we look at it. ",2016,Oct,25,AAPL,Q4
"If I can add, Wamsi, keep in mind that in a lot of countries around the world the reality is that our customers have seen some significant price increases because of the FX situation, right. And, that's something that we need to keep in mind as well. ",2016,Oct,25,AAPL,Q4
"Great. Thanks for the clarification. And, Tim, this year, we saw carrier incentives come back to force, post the launch of the iPhone 7, 7 Plus.  Two years ago, there was a giant upgrade cycle from the iPhone 6, 6 Plus. 
Do you think every couple of years we are likely to see carrier incentives come back into play given worries around customer churn?  Thereby, making the phone even more affordable?  Thanks. ",2016,Oct,25,AAPL,Q4
"We clearly saw that this year. There's a lot of competition for customers in the US which I think is the market that you're talking about. Whether that will happen every two years, I don't know. But, I suspect that any time there are large numbers of customers that have a phone that's in that two-year kind of range that it tends to be a sweet spot, and I think you probably will see a lot of people trying to recruit those customers. ",2016,Oct,25,AAPL,Q4
"Thank you very much. A strategy question for Tim and then more of a financial question for Luca. Tim, you had mentioned in your prepared comments a little bit about India, and we've been doing a lot of work talking about the opportunities in India. And, we get a lot of pushback talking about disposable income metrics and lots of things like that, yet the population being so large. 
Can you talk a little about, do you see that India could at some point be as [big] of an opportunity as China, and it appears that the legal rules have prevented you from going in a lot.  But, it looks like that's changing. Can you give us a little more clarity on India?  
And then, Tim, for the clarification questions.  Is it fair to say that the OpEx has a disproportionate more expense side with the 14th week that we should think of maybe as we go forward, that we shouldn't expect the OpEx to be chugging along at that high rate?  Or, is it just kind of the rate of investing that you're going?  Thank you very much, gentlemen. ",2016,Oct,25,AAPL,Q4
"Thanks for the question. I'll let Luca talk about the OpEx piece of it. On India, I think it's important to look not only at per-capita income, which may be what you're looking at, but sort of look at the number of people that are or will move into the middle class over the next decade. And, the age of the population, if you look at India, almost 50% of the population is under 25. So, you have a very, very young population. The smartphone has not done as well in India in general. 
However, one of the key reasons for that is the infrastructure hasn't been there. But, this year, or this year and next year, there are enormous investments going in on 4G, and we couldn't be more excited about that because it really takes a great network working with iPhones to produce that great experience for people. 
And so, I see a lot of the factors moving in the right direction there. I also think the government is much more focused on the infrastructure and on creating jobs, which is fantastic, because you really need the infrastructure and the technology to do that. 
Will it be as big as China? I think it's clear that the population of India will exceed China sometime in the -- probably the next decade or so, maybe less than that. I think it will take longer for the GDP to rival it. 
But, that's not critical for us to have a great success there. The truth is, there's going to be a lot of people there and a lot of people in the middle class that will really want a smartphone. And, I think we can compete well for some percentage of those.  And, given our starting point, even though we've been growing a lot, there's a lot of headroom there in our mind. And so, we're working very hard to realize that opportunity. ",2016,Oct,25,AAPL,Q4
"And, Jim, on OpEx, our approach to OpEx is quite clear and quite simple. We want to continue to invest in the business in all the areas where we think it's critical for us to invest. 
So, you see that we make significant investments in R&D. You've seen the growth rates over the last couple of years. We are making important investments in data centers because we want to support our services business. We continue to open retail stores around the world. We continue to invest in marketing and advertising. 
At the same time, we want to continue to be efficient and lean. It's something that we've done very well over the years. We want to continue to do that. So, what you've seen, for example, in FY16, you've seen investments in R&D growing at 25% and then our SG&A expenses to be about flat. This is kind of the approach that we want to take and continue to take going forward. 
If you step back for a second and you look at our implied guidance for the December quarter, we've got an expense-to-revenue ratio of 9%. This is extremely competitive in our industry, and I would I say in general. So, we want to continue to have this balance. Make the right investments and remain efficient. ",2016,Oct,25,AAPL,Q4
"Hi.   Thanks for the question. I had one for Luca and then a follow-up for Tim. So, Luca, I wanted to ask about the gross margin guidance?  I think that the Street and we were expecting something a little bit higher, and I guess that's about 50 basis points lower.  The Street -- it was 70 basis points lower. I'm just curious, do you think that people are mis-modeling that?  Or, is there something going on with pricing or mix there that you could provide us more color on? That's my first question. ",2016,Oct,25,AAPL,Q4
"Rod, let me give you some details both on a sequential basis, and I'll give you also something on a year-over-year basis because maybe that's where the disconnect comes from looking at last year's gross margins in the December quarter. 
On a sequential basis, we're essentially guiding to some improvement in gross margins. We had 38% both in the June quarter and in the September quarter. We're guiding slightly higher for the December quarter because on the positive we're going to have, of course, better leverage and the mix in the December quarter tends to be better. But, we need to keep into account the fact that these positives are going to be partially offset by the cost structures of the new products that we are launching now, and we launched already a few during the September quarter and that will have an impact on our December-quarter results. 
On a year-over-year basis, keep in mind that last year we did in Q1 we did 40%, around 40%, 41%.  But, there's a couple of things that I think need to be considered before doing a year-over-year compare. And, it's a fact that last year we had this award for a patent infringement of $548 million that is at the gross margin level is 40 Bps. 
And then, we've got the FX situation which I mentioned before which is worth another 60, 70 Bps. And so, you're left with less than 100 basis points deterioration on a year-over-year basis where, again, we have the reality of new cost structures into our products. 
It is very, very important, I think, for investors to understand that what's happened during the last two years. During the last two years the US dollar has appreciated by 15% over the basket of currencies where we do business. And, we are a Company that generates two-thirds of our revenues outside the United States. 15% appreciation of the US dollar. So, on a year-over-year basis, just 2016 over 2015, was 340 Bps impact from foreign exchange. 
This is something that we have offset almost entirely through a number of initiatives going from pricing actions to cost initiatives to our hedging program.  But, at some point, the strong dollar becomes the new normal, and we need to work with that.  And, I think over the years, we have made very good tradeoffs, and our gross margins have been quite stable over time. ",2016,Oct,25,AAPL,Q4
"Okay. Great. Thanks, Luca. And then, Tim, I wanted to ask you, this question comes up once in a while.  But, I just wanted to ask you if you could talk to us a little bit about the arguments on both sides of the dividend question. 
Apple seems to be perpetually undervalued. It's a very large Company.  It is getting harder and harder to grow. Your payout ratio is significantly below the S&P 500. I know you can't tell us what your intentions are here, but if you could help us understand how that thinking around the dividend works it would be great. ",2016,Oct,25,AAPL,Q4
"We review the capital return annually, and we've established a cadence now to announce our thinking on that every April. So, we have a robust discussion around the dividend and the buyback. 
We very much believe that Apple is very undervalued, and so we're investing with confidence in the Company that we know really well. And so, that thinking has I think proven out over time, and I think been very good for our shareholders. And, in addition to that, we know that some shareholders really like a dividend and some ongoing income, and so we provided an amount that we think is a good amount and have a good track record of raising it annually. And so, we'll be able to say more on that I'm sure in April of next year. ",2016,Oct,25,AAPL,Q4
"A replay of today's call will be available for two weeks as a podcast on the iTunes store, as a webcast on www.apple.com/investor, and by telephone.  The numbers for the telephone replay are 888-203-1112 or 719-457-0820.  Use our confirmation code 2017273. These replays will be available by approximately 5 PM Pacific Time today. Members of the press with additional questions can contact Kristin Huguet at 408-974-2414, and financial analysts can contact Joan Hoover or me with additional questions.  Joan is at 408-974-4570, and I'm at 408-974-5420. Thanks again for joining us. ",2016,Oct,25,AAPL,Q4
"Good day, everyone, and welcome to the Apple, Incorporated second-quarter FY16 earnings release conference call. Today's call is being recorded. At this time, for opening remarks and introductions, I would like to turn the call over Nancy Paxton, Senior Director of Investor Relations. Please go ahead, ma'am. ",2016,Apr,26,AAPL,Q2
"Thank you. Good afternoon, and thanks to everyone for joining us today. Speaking first is Apple's CEO, Tim Cook, and he'll be followed by CFO, Luca Maestri. After that, we'll open the call to questions from analysts. 
Please note that some of the information you'll hear during our discussion will consist of forward-looking statements, including without limitation, those regarding revenue, growth margins, operating expenses, other income and expense, taxes, future business outlook, and plans for capital return and debt issuance. Actual results or trends could differ materially from our forecast. 
For more information, please refer to the risk factors discussed in Apples Form 10-K for 2015, the Form 10-Q for the first quarter of FY16, and the Form 8-K filed with the SEC today, along with the Associated Press release. Apple assumes no obligation to update any forward-looking statements or information, which speak as of their respective date. 
In addition, today's comments will refer to a metric we describe as the purchase value of services tied to our installed base. This is a non-GAAP measure, and a reconciliation to the corresponding GAAP measure can be found on our investor relations website at Apple.com/investor. I'd now like to turn the call over to Tim for introductory remarks. ",2016,Apr,26,AAPL,Q2
